0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94
-0.061;0.003;-0.002;0;0;0;0;0;0;0.024;0.004;-0.201;0.056;0.02;-0.228;0;0;0;0;0.257;0;0.583;0.051;-0.081;0.919;0.059;0;0.006;0;0.58;0.095;-0.09;0.923;0.004;-0.007;-0.162;0;0;0;-0.729;0.105;-0.159;0.785;-0.038;0;0;0;0;-0.667;0.14;-0.283;0.765;-0.066;-0.001;0;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
-0.06;0.004;-0.001;0;0;0;0;0;0;0.078;0.017;-0.2;0.108;0.047;-0.225;0;0;0;0;0.257;0;0.59;0.051;-0.08;0.92;0.06;0.001;-0.013;0;0.596;0.1;-0.091;0.919;0.004;-0.008;-0.162;0;0;0;-0.718;0.116;-0.176;0.748;-0.055;-0.016;-0.003;0;0;-0.68;0.148;-0.294;0.809;-0.237;-0.161;0.865;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-1;-1;-0.973;0.138;0.406;0.199;0.601;0.728;-0.75;-0.328;-1;-0.498;-0.866;0.674;-1;-0.387;-0.9;0.57;-0.928;-0.101
-0.064;0.003;-0.001;0;0;0;0;0;0;0.063;0.041;-0.208;0.119;0.065;-0.246;0;0;0;0;0.257;0;0.599;0.064;-0.066;0.919;0.06;0.002;-0.017;0;0.606;0.095;-0.07;0.923;-0.018;-0.013;-0.156;0;0;0;-0.701;0.108;-0.225;0.78;-0.127;0.052;0.614;0;0;-0.695;0.156;-0.189;0.801;-0.192;-0.385;-0.432;-1;-0.977;-0.571;0.294;0.064;-0.648;0.346;0.368;-0.455;0.171;-0.912;-0.425;-0.564;-1;-0.92;-0.48;-0.438;-0.766;-1;-0.673;-1;-1;-0.472;0.332;-0.419;0.666;-0.374;-0.138;-0.533;1;-1;-0.165;-0.65;-0.898;-0.973;-0.295;-0.765;-0.181;-0.572;-0.111
-0.063;0.003;-0.001;0;0;0;0;0;0;-0.005;0.045;-0.16;0.118;0.064;-0.247;0;0;0;0;0.257;0;0.599;0.064;-0.073;0.919;0.063;0.002;-0.018;0;0.606;0.094;-0.077;0.923;-0.009;-0.013;-0.157;0;0;0;-0.701;0.108;-0.223;0.78;-0.122;0.052;0.614;0;0;-0.694;0.156;-0.158;0.801;-0.188;-0.385;-0.432;-1;-0.977;-0.571;0.294;0.064;-0.648;0.346;0.368;-0.455;0.171;-0.912;-0.425;-0.564;-1;-0.92;-0.48;-0.438;-0.766;-1;-0.673;-1;-1;-0.472;0.332;-0.419;0.666;-0.374;-0.138;-0.533;1;-1;-0.165;-0.65;-0.898;-0.973;-0.295;-0.765;-0.181;-0.572;-0.111
-0.063;0.003;0;0;0;0;0;0;0;-0.02;0.045;-0.152;0.115;0.063;-0.25;0;0;0;0;0.257;0;0.599;0.064;-0.069;0.919;0.061;0.002;-0.017;0;0.605;0.094;-0.073;0.923;-0.011;-0.013;-0.156;0;0;0;-0.702;0.108;-0.221;0.78;-0.12;0.052;0.613;0;0;-0.694;0.155;-0.161;0.801;-0.188;-0.386;-0.433;-1;-0.977;-0.571;0.294;0.064;-0.648;0.346;0.368;-0.455;0.171;-0.912;-0.425;-0.564;-1;-0.92;-0.48;-0.438;-0.766;-1;-0.673;-1;-1;-0.472;0.332;-0.419;0.666;-0.374;-0.138;-0.533;1;-1;-0.165;-0.65;-0.898;-0.973;-0.295;-0.765;-0.181;-0.572;-0.111
-0.063;0.003;0;0;0;0;0;0;0;0.01;0.042;-0.177;0.112;0.063;-0.254;0;0;0;0;0.257;0;0.599;0.064;-0.066;0.919;0.058;0.002;-0.017;0;0.605;0.095;-0.069;0.923;-0.011;-0.012;-0.156;0;0;0;-0.702;0.108;-0.217;0.779;-0.119;0.051;0.613;0;0;-0.694;0.155;-0.14;0.801;-0.188;-0.387;-0.433;-1;-0.977;-0.571;0.294;0.064;-0.648;0.346;0.368;-0.455;0.171;-0.912;-0.425;-0.564;-1;-0.92;-0.48;-0.438;-0.766;-1;-0.673;-1;-1;-0.472;0.332;-0.419;0.666;-0.374;-0.138;-0.533;1;-1;-0.165;-0.65;-0.898;-0.973;-0.295;-0.765;-0.181;-0.572;-0.111
-0.062;0.003;0;0;0;0;0;0;0;0.041;0.039;-0.203;0.112;0.062;-0.257;0;0;0;0;0.257;0;0.598;0.065;-0.06;0.919;0.052;0.002;-0.015;0;0.605;0.095;-0.062;0.922;-0.014;-0.012;-0.154;0;0;0;-0.703;0.109;-0.211;0.779;-0.119;0.05;0.613;0;0;-0.694;0.155;-0.117;0.801;-0.188;-0.388;-0.434;-1;-0.977;-0.571;0.294;0.064;-0.648;0.346;0.368;-0.455;0.171;-0.912;-0.425;-0.564;-1;-0.92;-0.48;-0.438;-0.766;-1;-0.673;-1;-1;-0.472;0.332;-0.419;0.666;-0.374;-0.138;-0.533;1;-1;-0.165;-0.65;-0.898;-0.973;-0.295;-0.765;-0.181;-0.572;-0.111
-0.062;0.003;0;0;0;0;0;0;0;0.046;0.038;-0.208;0.112;0.062;-0.258;0;0;0;0;0.257;0;0.598;0.065;-0.058;0.919;0.049;0.002;-0.014;0;0.604;0.095;-0.06;0.922;-0.016;-0.012;-0.154;0;0;0;-0.703;0.109;-0.209;0.778;-0.119;0.05;0.613;0;0;-0.694;0.155;-0.111;0.801;-0.189;-0.389;-0.435;-1;-0.977;-0.571;0.294;0.064;-0.648;0.346;0.368;-0.455;0.171;-0.912;-0.425;-0.564;-1;-0.92;-0.48;-0.438;-0.766;-1;-0.673;-1;-1;-0.472;0.332;-0.419;0.666;-0.374;-0.138;-0.533;1;-1;-0.165;-0.65;-0.898;-0.973;-0.295;-0.765;-0.181;-0.572;-0.111
-0.062;0.003;0.001;0;0;0;0;0;0;0.082;0.035;-0.238;0.113;0.061;-0.261;0;0;0;0;0.257;0;0.598;0.065;-0.053;0.918;0.044;0.001;-0.013;0;0.604;0.096;-0.055;0.922;-0.02;-0.012;-0.152;0;0;0;-0.704;0.109;-0.204;0.778;-0.12;0.049;0.612;0;0;-0.694;0.155;-0.101;0.801;-0.19;-0.39;-0.435;-1;-0.977;-0.571;0.294;0.064;-0.648;0.346;0.368;-0.455;0.171;-0.912;-0.425;-0.564;-1;-0.92;-0.48;-0.438;-0.766;-1;-0.673;-1;-1;-0.472;0.332;-0.419;0.666;-0.374;-0.138;-0.533;1;-1;-0.165;-0.65;-0.898;-0.973;-0.295;-0.765;-0.181;-0.572;-0.111
-0.062;0.003;0.001;0;0;0;0;0;0;0.082;0.034;-0.242;0.111;0.061;-0.264;0;0;0;0;0.257;0;0.598;0.066;-0.046;0.918;0.037;0.001;-0.011;0;0.604;0.096;-0.048;0.921;-0.025;-0.012;-0.151;0;0;0;-0.705;0.11;-0.199;0.777;-0.123;0.047;0.612;0;0;-0.694;0.155;-0.091;0.801;-0.192;-0.391;-0.436;-1;-0.977;-0.571;0.294;0.064;-0.648;0.346;0.368;-0.455;0.171;-0.912;-0.425;-0.564;-1;-0.92;-0.48;-0.438;-0.766;-1;-0.673;-1;-1;-0.472;0.332;-0.419;0.666;-0.374;-0.138;-0.533;1;-1;-0.165;-0.65;-0.898;-0.973;-0.295;-0.765;-0.181;-0.572;-0.111
