0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94
-0.056;0.001;-0.001;0;0;0;0;0;0;-0.048;0.129;-0.014;0.055;0.07;-0.013;0;0;0;0;0.257;0;0.59;0.137;-0.105;0.934;0.043;0;-0.154;0;0.6;0.104;-0.097;0.934;0.032;-0.001;-0.164;0;0;0;-0.708;0.131;-0.112;0.758;-0.046;-0.001;0;0;0;-0.657;0.136;-0.368;0.782;-0.076;-0.002;0;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
-0.06;-0.006;0;0;0;0;0;0;0;-0.118;0.172;-0.035;0.031;0.07;-0.074;0;0;0;0;0.257;0;0.608;0.148;-0.084;0.933;0.027;0;-0.158;0;0.629;0.084;-0.069;0.935;0.011;-0.003;-0.157;0;0;0;-0.748;0.153;0.07;0.775;-0.076;1;0.493;0;0;-0.697;0.13;-0.265;0.818;-0.239;-1.001;-1.001;-1;-0.923;-0.599;0.119;0.301;-0.858;0.582;0.549;-0.725;0.672;-0.994;-0.346;-0.86;-1;-0.942;-0.059;-0.388;-0.517;-1;-0.919;-1;-1;-0.478;0.241;-0.008;0.397;0.238;0.435;-0.501;0.986;-1;-0.461;-0.824;-0.953;-1;-0.289;-0.954;-0.555;-0.867;-0.232
-0.059;-0.006;0;0;0;0;0;0;0;-0.047;0.117;-0.057;0.029;0.071;-0.073;0;0;0;0;0.257;0;0.609;0.149;-0.078;0.933;0.025;0;-0.157;0;0.629;0.085;-0.064;0.935;0.012;-0.002;-0.156;0;0;0;-0.749;0.153;0.103;0.775;-0.083;1;0.493;0;0;-0.696;0.13;-0.237;0.818;-0.234;-1.001;-1.001;-1;-0.923;-0.599;0.119;0.301;-0.858;0.582;0.549;-0.725;0.672;-0.994;-0.346;-0.86;-1;-0.942;-0.059;-0.388;-0.517;-1;-0.919;-1;-1;-0.478;0.241;-0.008;0.397;0.238;0.435;-0.501;0.986;-1;-0.461;-0.824;-0.953;-1;-0.289;-0.954;-0.555;-0.867;-0.232
-0.064;0;-0.001;0;0;0;0;0;0;-0.038;0.068;-0.022;0.041;0.048;-0.025;0;0;0;0;0.257;0;0.611;0.132;-0.075;0.933;0.017;-0.002;-0.151;0;0.613;0.11;-0.07;0.934;0.022;0;-0.158;0;0;0;-0.744;0.161;0.077;0.751;-0.097;0.77;0.148;0;0;-0.693;0.134;-0.212;0.819;-0.219;-0.665;-0.064;-1;-0.577;-0.605;0.185;-0.077;-0.489;0.505;0.327;-0.36;0.798;-0.921;-0.907;-0.443;-1;-0.91;-0.598;-0.526;-1;-1;-0.649;-1;-1;-0.478;0.241;-0.008;0.397;0.238;0.435;-0.501;0.986;-1;-0.461;-0.824;-0.953;-1;-0.289;-0.954;-0.555;-0.867;-0.232
-0.059;-0.005;0;0;0;0;0;0;0;-0.041;0.111;-0.059;0.029;0.071;-0.072;0;0;0;0;0.257;0;0.609;0.149;-0.078;0.933;0.025;0;-0.157;0;0.629;0.085;-0.063;0.935;0.013;-0.002;-0.156;0;0;0;-0.749;0.153;0.113;0.776;-0.087;1;0.493;0;0;-0.696;0.13;-0.231;0.817;-0.231;-1.001;-1.001;-1;-0.923;-0.599;0.119;0.301;-0.858;0.582;0.549;-0.725;0.672;-0.994;-0.346;-0.86;-1;-0.942;-0.059;-0.388;-0.517;-1;-0.919;-1;-1;-0.478;0.241;-0.008;0.397;0.238;0.435;-0.501;0.986;-1;-0.461;-0.824;-0.953;-1;-0.289;-0.954;-0.555;-0.867;-0.232
-0.058;-0.005;0;0;0;0;0;0;0;-0.04;0.108;-0.059;0.028;0.071;-0.072;0;0;0;0;0.257;0;0.609;0.149;-0.077;0.933;0.024;0;-0.157;0;0.629;0.085;-0.063;0.935;0.013;-0.002;-0.156;0;0;0;-0.749;0.153;0.116;0.776;-0.087;1;0.493;0;0;-0.696;0.13;-0.227;0.817;-0.228;-1.001;-1.001;-1;-0.923;-0.599;0.119;0.301;-0.858;0.582;0.549;-0.725;0.672;-0.994;-0.346;-0.86;-1;-0.942;-0.059;-0.388;-0.517;-1;-0.919;-1;-1;-0.478;0.241;-0.008;0.397;0.238;0.435;-0.501;0.986;-1;-0.461;-0.824;-0.953;-1;-0.289;-0.954;-0.555;-0.867;-0.232
-0.058;-0.004;0;0;0;0;0;0;0;-0.015;0.09;-0.066;0.029;0.069;-0.072;0;0;0;0;0.257;0;0.609;0.149;-0.071;0.933;0.019;0;-0.156;0;0.629;0.085;-0.057;0.934;0.009;-0.002;-0.155;0;0;0;-0.749;0.153;0.124;0.776;-0.086;1;0.494;0;0;-0.696;0.13;-0.215;0.817;-0.229;-1.001;-1.001;-1;-0.923;-0.599;0.119;0.301;-0.858;0.582;0.549;-0.725;0.672;-0.994;-0.346;-0.86;-1;-0.942;-0.059;-0.388;-0.517;-1;-0.919;-1;-1;-0.478;0.241;-0.008;0.397;0.238;0.435;-0.501;0.986;-1;-0.461;-0.824;-0.953;-1;-0.289;-0.954;-0.555;-0.867;-0.232
-0.058;-0.004;0;0;0;0;0;0;0;-0.017;0.092;-0.065;0.03;0.069;-0.072;0;0;0;0;0.257;0;0.609;0.149;-0.069;0.933;0.017;0;-0.156;0;0.629;0.085;-0.057;0.934;0.008;-0.002;-0.154;0;0;0;-0.749;0.153;0.126;0.776;-0.085;1;0.494;0;0;-0.696;0.13;-0.213;0.817;-0.229;-1.001;-1.001;-1;-0.923;-0.599;0.119;0.301;-0.858;0.582;0.549;-0.725;0.672;-0.994;-0.346;-0.86;-1;-0.942;-0.059;-0.388;-0.517;-1;-0.919;-1;-1;-0.478;0.241;-0.008;0.397;0.238;0.435;-0.501;0.986;-1;-0.461;-0.824;-0.953;-1;-0.289;-0.954;-0.555;-0.867;-0.232
-0.058;-0.004;0;0;0;0;0;0;0;0.009;0.075;-0.073;0.032;0.068;-0.073;0;0;0;0;0.257;0;0.609;0.15;-0.059;0.932;0.007;0;-0.154;0;0.629;0.086;-0.048;0.934;0;-0.002;-0.152;0;0;0;-0.748;0.154;0.131;0.776;-0.081;1;0.494;0;0;-0.697;0.131;-0.2;0.817;-0.235;-1.001;-1.001;-1;-0.923;-0.599;0.119;0.301;-0.858;0.582;0.549;-0.725;0.672;-0.994;-0.346;-0.86;-1;-0.942;-0.059;-0.388;-0.517;-1;-0.919;-1;-1;-0.478;0.241;-0.008;0.397;0.238;0.435;-0.501;0.986;-1;-0.461;-0.824;-0.953;-1;-0.289;-0.954;-0.555;-0.867;-0.232
-0.058;-0.003;0;0;0;0;0;0;0;0.006;0.077;-0.072;0.033;0.067;-0.073;0;0;0;0;0.257;0;0.609;0.15;-0.054;0.932;0.001;0;-0.152;0;0.629;0.087;-0.044;0.934;-0.004;-0.002;-0.151;0;0;0;-0.748;0.154;0.133;0.776;-0.078;1;0.495;0;0;-0.697;0.131;-0.194;0.817;-0.24;-1.001;-1.001;-1;-0.923;-0.599;0.119;0.301;-0.858;0.582;0.549;-0.725;0.672;-0.994;-0.346;-0.86;-1;-0.942;-0.059;-0.388;-0.517;-1;-0.919;-1;-1;-0.478;0.241;-0.008;0.397;0.238;0.435;-0.501;0.986;-1;-0.461;-0.824;-0.953;-1;-0.289;-0.954;-0.555;-0.867;-0.232
-0.058;-0.003;-0.001;0;0;0;0;0;0;0.007;0.075;-0.072;0.033;0.067;-0.072;0;0;0;0;0.257;0;0.609;0.15;-0.054;0.932;0;0;-0.152;0;0.629;0.087;-0.044;0.934;-0.006;-0.002;-0.15;0;0;0;-0.748;0.154;0.134;0.776;-0.075;1;0.495;0;0;-0.697;0.131;-0.192;0.817;-0.243;-1.001;-1.001;-1;-0.923;-0.599;0.119;0.301;-0.858;0.582;0.549;-0.725;0.672;-0.994;-0.346;-0.86;-1;-0.942;-0.059;-0.388;-0.517;-1;-0.919;-1;-1;-0.478;0.241;-0.008;0.397;0.238;0.435;-0.501;0.986;-1;-0.461;-0.824;-0.953;-1;-0.289;-0.954;-0.555;-0.867;-0.232
-0.058;-0.003;-0.001;0;0;0;0;0;0;0.004;0.076;-0.071;0.033;0.066;-0.072;0;0;0;0;0.257;0;0.609;0.15;-0.052;0.932;-0.004;0;-0.151;0;0.629;0.087;-0.043;0.934;-0.007;-0.002;-0.15;0;0;0;-0.748;0.154;0.135;0.776;-0.072;1;0.496;0;0;-0.697;0.131;-0.19;0.817;-0.247;-1.001;-1.001;-1;-0.923;-0.599;0.119;0.301;-0.858;0.582;0.549;-0.725;0.672;-0.994;-0.346;-0.86;-1;-0.942;-0.059;-0.388;-0.517;-1;-0.919;-1;-1;-0.478;0.241;-0.008;0.397;0.238;0.435;-0.501;0.986;-1;-0.461;-0.824;-0.953;-1;-0.289;-0.954;-0.555;-0.867;-0.232
-0.058;-0.003;0;0;0;0;0;0;0;0.004;0.075;-0.071;0.032;0.065;-0.072;0;0;0;0;0.257;0;0.609;0.15;-0.053;0.932;-0.004;0;-0.151;0;0.629;0.087;-0.044;0.934;-0.007;-0.002;-0.149;0;0;0;-0.748;0.154;0.135;0.776;-0.07;1;0.496;0;0;-0.697;0.131;-0.191;0.816;-0.249;-1.001;-1.001;-1;-0.923;-0.599;0.119;0.301;-0.858;0.582;0.549;-0.725;0.672;-0.994;-0.346;-0.86;-1;-0.942;-0.059;-0.388;-0.517;-1;-0.919;-1;-1;-0.478;0.241;-0.008;0.397;0.238;0.435;-0.501;0.986;-1;-0.461;-0.824;-0.953;-1;-0.289;-0.954;-0.555;-0.867;-0.232
-0.058;-0.003;0;0;0;0;0;0;0;0.01;0.07;-0.073;0.03;0.064;-0.073;0;0;0;0;0.257;0;0.609;0.15;-0.05;0.932;-0.005;0;-0.15;0;0.629;0.088;-0.041;0.933;-0.009;-0.002;-0.149;0;0;0;-0.749;0.154;0.136;0.776;-0.069;1;0.497;0;0;-0.696;0.131;-0.189;0.816;-0.253;-1.001;-1.001;-1;-0.923;-0.599;0.119;0.301;-0.858;0.582;0.549;-0.725;0.672;-0.994;-0.346;-0.86;-1;-0.942;-0.059;-0.388;-0.517;-1;-0.919;-1;-1;-0.478;0.241;-0.008;0.397;0.238;0.435;-0.501;0.986;-1;-0.461;-0.824;-0.953;-1;-0.289;-0.954;-0.555;-0.867;-0.232
-0.058;-0.002;0;0;0;0;0;0;0;0.007;0.069;-0.074;0.028;0.063;-0.075;0;0;0;0;0.257;0;0.609;0.15;-0.052;0.932;-0.004;0;-0.151;0;0.629;0.088;-0.044;0.933;-0.008;-0.003;-0.149;0;0;0;-0.749;0.154;0.136;0.776;-0.067;1;0.497;0;0;-0.695;0.131;-0.193;0.816;-0.254;-1.001;-1.001;-1;-0.923;-0.599;0.119;0.301;-0.858;0.582;0.549;-0.725;0.672;-0.994;-0.346;-0.86;-1;-0.942;-0.059;-0.388;-0.517;-1;-0.919;-1;-1;-0.478;0.241;-0.008;0.397;0.238;0.435;-0.501;0.986;-1;-0.461;-0.824;-0.953;-1;-0.289;-0.954;-0.555;-0.867;-0.232
-0.058;-0.002;0;0;0;0;0;0;0;-0.003;0.075;-0.072;0.028;0.062;-0.075;0;0;0;0;0.257;0;0.609;0.15;-0.053;0.932;-0.004;0;-0.151;0;0.629;0.088;-0.044;0.934;-0.007;-0.003;-0.149;0;0;0;-0.749;0.154;0.136;0.775;-0.067;1;0.497;0;0;-0.695;0.131;-0.194;0.816;-0.254;-1.001;-1.001;-1;-0.923;-0.599;0.119;0.301;-0.858;0.582;0.549;-0.725;0.672;-0.994;-0.346;-0.86;-1;-0.942;-0.059;-0.388;-0.517;-1;-0.919;-1;-1;-0.478;0.241;-0.008;0.397;0.238;0.435;-0.501;0.986;-1;-0.461;-0.824;-0.953;-1;-0.289;-0.954;-0.555;-0.867;-0.232
-0.058;-0.002;0;0;0;0;0;0;0;0.006;0.067;-0.076;0.027;0.062;-0.076;0;0;0;0;0.257;0;0.609;0.15;-0.049;0.932;-0.006;0;-0.15;0;0.629;0.089;-0.04;0.933;-0.01;-0.003;-0.148;0;0;0;-0.749;0.155;0.137;0.775;-0.066;1;0.497;0;0;-0.696;0.131;-0.191;0.816;-0.257;-1.001;-1.001;-1;-0.923;-0.599;0.119;0.301;-0.858;0.582;0.549;-0.725;0.672;-0.994;-0.346;-0.86;-1;-0.942;-0.059;-0.388;-0.517;-1;-0.919;-1;-1;-0.478;0.241;-0.008;0.397;0.238;0.435;-0.501;0.986;-1;-0.461;-0.824;-0.953;-1;-0.289;-0.954;-0.555;-0.867;-0.232
-0.058;-0.002;-0.001;0;0;0;0;0;0;0.007;0.067;-0.077;0.026;0.062;-0.076;0;0;0;0;0.257;0;0.609;0.15;-0.048;0.931;-0.008;0;-0.15;0;0.629;0.089;-0.04;0.933;-0.012;-0.003;-0.148;0;0;0;-0.749;0.155;0.137;0.775;-0.064;1;0.498;0;0;-0.696;0.131;-0.19;0.815;-0.26;-1.001;-1.001;-1;-0.923;-0.599;0.119;0.301;-0.858;0.582;0.549;-0.725;0.672;-0.994;-0.346;-0.86;-1;-0.942;-0.059;-0.388;-0.517;-1;-0.919;-1;-1;-0.478;0.241;-0.008;0.397;0.238;0.435;-0.501;0.986;-1;-0.461;-0.824;-0.953;-1;-0.289;-0.954;-0.555;-0.867;-0.232
-0.058;-0.002;-0.001;0;0;0;0;0;0;0.004;0.07;-0.075;0.027;0.063;-0.076;0;0;0;0;0.257;0;0.609;0.15;-0.049;0.931;-0.008;0;-0.15;0;0.629;0.089;-0.041;0.933;-0.011;-0.003;-0.148;0;0;0;-0.749;0.155;0.138;0.775;-0.064;1;0.498;0;0;-0.695;0.131;-0.191;0.815;-0.26;-1.001;-1.001;-1;-0.923;-0.599;0.119;0.301;-0.858;0.582;0.549;-0.725;0.672;-0.994;-0.346;-0.86;-1;-0.942;-0.059;-0.388;-0.517;-1;-0.919;-1;-1;-0.478;0.241;-0.008;0.397;0.238;0.435;-0.501;0.986;-1;-0.461;-0.824;-0.953;-1;-0.289;-0.954;-0.555;-0.867;-0.232
-0.059;-0.002;-0.001;0;0;0;0;0;0;0.001;0.075;-0.071;0.028;0.067;-0.072;0;0;0;0;0.257;0;0.61;0.149;-0.053;0.932;-0.004;0;-0.15;0;0.629;0.089;-0.045;0.933;-0.008;-0.003;-0.148;0;0;0;-0.749;0.155;0.136;0.775;-0.064;1;0.499;0;0;-0.694;0.13;-0.196;0.814;-0.257;-1.001;-1.001;-1;-0.923;-0.599;0.119;0.301;-0.858;0.582;0.549;-0.725;0.672;-0.994;-0.346;-0.86;-1;-0.942;-0.059;-0.388;-0.517;-1;-0.919;-1;-1;-0.478;0.241;-0.008;0.397;0.238;0.435;-0.501;0.986;-1;-0.461;-0.824;-0.953;-1;-0.289;-0.954;-0.555;-0.867;-0.232
-0.059;-0.002;-0.001;0;0;0;0;0;0;-0.001;0.081;-0.067;0.029;0.071;-0.068;0;0;0;0;0.257;0;0.61;0.149;-0.055;0.932;-0.003;-0.001;-0.151;0;0.629;0.089;-0.047;0.934;-0.006;-0.003;-0.149;0;0;0;-0.75;0.155;0.136;0.775;-0.064;1;0.499;0;0;-0.694;0.13;-0.196;0.81;-0.252;-1.001;-1.001;-1;-0.923;-0.599;0.119;0.301;-0.858;0.582;0.549;-0.725;0.672;-0.994;-0.346;-0.86;-1;-0.942;-0.059;-0.388;-0.517;-1;-0.919;-1;-1;-0.478;0.241;-0.008;0.397;0.238;0.435;-0.501;0.986;-1;-0.461;-0.824;-0.953;-1;-0.289;-0.954;-0.555;-0.867;-0.232
