0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94
-0.052;0.009;-0.001;0;0;0;0;0;0;0.043;0.051;0.129;0.043;0.037;0.134;0;0;0;0;0;0;0.673;0.047;-0.092;0.948;0.099;0.002;-0.012;0;0.67;0.174;-0.123;0.946;-0.014;-0.025;-0.159;0;0;0;-0.756;0.102;-0.091;0.813;-0.017;0.001;0;0;0;-0.686;0.146;-0.065;0.765;-0.28;0.254;-0.004;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-1;-1;0.435;0.527;-0.196;-0.348;-0.314;-0.552;-0.763;0.988;-1;-0.599;-1;-0.029;-1;-0.393;-1;0.617;-0.84;-0.726
-0.052;0.009;-0.001;0;0;0;0;0;0;0.043;0.05;0.13;0.042;0.036;0.134;0;0;0;0;0;0;0.674;0.047;-0.092;0.948;0.099;0.002;-0.012;0;0.671;0.174;-0.123;0.946;-0.014;-0.025;-0.159;0;0;0;-0.756;0.102;-0.09;0.813;-0.017;0.001;0;0;0;-0.686;0.146;-0.065;0.764;-0.28;0.254;-0.004;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-1;-1;0.435;0.527;-0.196;-0.348;-0.314;-0.552;-0.763;0.988;-1;-0.599;-1;-0.029;-1;-0.393;-1;0.617;-0.84;-0.726
-0.05;0.008;-0.001;0;0;0;0;0;0;0.043;0.047;0.13;0.042;0.033;0.134;0;0;0;0;0;0;0.675;0.047;-0.092;0.948;0.099;0.002;-0.012;0;0.671;0.174;-0.123;0.946;-0.013;-0.025;-0.16;0;0;0;-0.757;0.103;-0.088;0.813;-0.018;0.001;0;0;0;-0.685;0.146;-0.067;0.762;-0.28;0.254;-0.004;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-1;-1;0.435;0.527;-0.196;-0.348;-0.314;-0.552;-0.763;0.988;-1;-0.599;-1;-0.029;-1;-0.393;-1;0.617;-0.84;-0.726
-0.05;0.008;0;0;0;0;0;0;0;0.044;0.046;0.13;0.043;0.031;0.134;0;0;0;0;0;0;0.675;0.047;-0.093;0.948;0.099;0.002;-0.012;0;0.672;0.173;-0.123;0.946;-0.013;-0.025;-0.16;0;0;0;-0.758;0.103;-0.087;0.812;-0.018;0.001;0;0;0;-0.685;0.146;-0.069;0.762;-0.281;0.254;-0.003;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-1;-1;0.435;0.527;-0.196;-0.348;-0.314;-0.552;-0.763;0.988;-1;-0.599;-1;-0.029;-1;-0.393;-1;0.617;-0.84;-0.726
-0.049;0.007;0;0;0;0;0;0;0;0.046;0.042;0.13;0.046;0.028;0.134;0;0;0;0;0;0;0.676;0.047;-0.093;0.948;0.099;0.002;-0.012;0;0.672;0.173;-0.123;0.946;-0.013;-0.024;-0.16;0;0;0;-0.758;0.104;-0.085;0.812;-0.019;0.001;0;0;0;-0.684;0.146;-0.075;0.76;-0.281;0.254;-0.003;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-1;-1;0.435;0.527;-0.196;-0.348;-0.314;-0.552;-0.763;0.988;-1;-0.599;-1;-0.029;-1;-0.393;-1;0.617;-0.84;-0.726
-0.049;0.007;0;0;0;0;0;0;0;0.046;0.041;0.13;0.045;0.027;0.134;0;0;0;0;0;0;0.676;0.047;-0.093;0.948;0.099;0.002;-0.012;0;0.673;0.173;-0.123;0.946;-0.013;-0.024;-0.159;0;0;0;-0.759;0.104;-0.084;0.811;-0.02;0.001;0;0;0;-0.684;0.146;-0.078;0.759;-0.281;0.254;-0.003;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-1;-1;0.435;0.527;-0.196;-0.348;-0.314;-0.552;-0.763;0.988;-1;-0.599;-1;-0.029;-1;-0.393;-1;0.617;-0.84;-0.726
-0.049;0.007;0.001;0;0;0;0;0;0;0.044;0.039;0.13;0.044;0.025;0.134;0;0;0;0;0;0;0.677;0.048;-0.093;0.948;0.099;0.002;-0.012;0;0.673;0.173;-0.123;0.946;-0.013;-0.024;-0.159;0;0;0;-0.759;0.105;-0.084;0.811;-0.021;0.001;0;0;0;-0.683;0.146;-0.081;0.758;-0.281;0.254;-0.003;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-1;-1;0.435;0.527;-0.196;-0.348;-0.314;-0.552;-0.763;0.988;-1;-0.599;-1;-0.029;-1;-0.393;-1;0.617;-0.84;-0.726
-0.049;0.006;0.001;0;0;0;0;0;0;0.042;0.038;0.131;0.042;0.024;0.134;0;0;0;0;0;0;0.677;0.048;-0.093;0.948;0.098;0.002;-0.012;0;0.674;0.173;-0.123;0.946;-0.012;-0.024;-0.159;0;0;0;-0.759;0.105;-0.084;0.81;-0.021;0.001;0;0;0;-0.683;0.146;-0.086;0.756;-0.281;0.254;-0.003;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-1;-1;0.435;0.527;-0.196;-0.348;-0.314;-0.552;-0.763;0.988;-1;-0.599;-1;-0.029;-1;-0.393;-1;0.617;-0.84;-0.726
-0.049;0.006;0.001;0;0;0;0;0;0;0.044;0.031;0.137;0.043;0.016;0.139;0;0;0;0;0;0;0.678;0.048;-0.093;0.948;0.098;0.002;-0.012;0;0.674;0.173;-0.123;0.946;-0.012;-0.024;-0.159;0;0;0;-0.759;0.106;-0.085;0.81;-0.022;0.001;0;0;0;-0.682;0.145;-0.093;0.751;-0.28;0.254;-0.003;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-1;-1;0.435;0.527;-0.196;-0.348;-0.314;-0.552;-0.763;0.988;-1;-0.599;-1;-0.029;-1;-0.393;-1;0.617;-0.84;-0.726
-0.05;0.006;0.001;0;0;0;0;0;0;0.04;0.026;0.142;0.04;0.011;0.144;0;0;0;0;0;0;0.679;0.048;-0.093;0.948;0.098;0.002;-0.012;0;0.675;0.173;-0.124;0.946;-0.012;-0.024;-0.159;0;0;0;-0.759;0.106;-0.086;0.809;-0.023;0.001;0;0;0;-0.681;0.146;-0.089;0.742;-0.278;0.254;-0.003;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-1;-1;0.435;0.527;-0.196;-0.348;-0.314;-0.552;-0.763;0.988;-1;-0.599;-1;-0.029;-1;-0.393;-1;0.617;-0.84;-0.726
-0.051;0.006;0.001;0;0;0;0;0;0;-0.016;0.021;0.16;-0.017;0.004;0.161;0;0;0;0;0;0;0.679;0.048;-0.094;0.949;0.098;0.001;-0.012;0;0.675;0.173;-0.125;0.947;-0.011;-0.024;-0.159;0;0;0;-0.758;0.106;-0.086;0.808;-0.023;0.001;0;0;0;-0.678;0.151;-0.028;0.676;-0.278;0.254;-0.003;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-1;-1;0.435;0.527;-0.196;-0.348;-0.314;-0.552;-0.763;0.988;-1;-0.599;-1;-0.029;-1;-0.393;-1;0.617;-0.84;-0.726
