0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94
-0.058;0.017;0;0;0;0;0;0;0;-0.023;0.042;0.056;-0.023;0.036;0.06;0;0;0;0;0;0;0.628;-0.019;-0.061;0.917;0.122;-0.002;0.051;0;0.645;0.19;-0.123;0.917;-0.052;-0.036;-0.157;0;0;0;-0.777;0.103;-0.185;0.834;-0.158;0.166;0.853;0;0;-0.661;0.123;-0.264;0.823;-0.632;0.459;-0.103;-1;0.483;0.411;0.737;0.289;-1;-0.098;-0.151;-0.397;-1;-0.756;-0.129;-0.429;0.187;-0.846;-0.27;-0.378;-0.474;-0.935;-0.278;-1;-0.876;0.222;0.354;-0.357;0.605;-0.614;-0.379;-0.78;1;-0.631;-0.084;-0.64;-1;-0.612;-0.081;-0.857;-0.172;-0.365;-0.001
-0.058;0.017;0;0;0;0;0;0;0;-0.024;0.042;0.057;-0.024;0.036;0.061;0;0;0;0;0;0;0.628;-0.019;-0.061;0.917;0.122;-0.002;0.051;0;0.645;0.19;-0.123;0.917;-0.052;-0.036;-0.157;0;0;0;-0.777;0.103;-0.186;0.833;-0.158;0.166;0.853;0;0;-0.661;0.123;-0.264;0.823;-0.632;0.459;-0.103;-1;0.483;0.411;0.737;0.289;-1;-0.098;-0.151;-0.397;-1;-0.756;-0.129;-0.429;0.187;-0.846;-0.27;-0.378;-0.474;-0.935;-0.278;-1;-0.876;0.222;0.354;-0.357;0.605;-0.614;-0.379;-0.78;1;-0.631;-0.084;-0.64;-1;-0.612;-0.081;-0.857;-0.172;-0.365;-0.001
-0.059;0.017;0;0;0;0;0;0;0;-0.026;0.043;0.058;-0.026;0.036;0.062;0;0;0;0;0;0;0.628;-0.019;-0.061;0.917;0.121;-0.002;0.051;0;0.645;0.19;-0.122;0.917;-0.051;-0.035;-0.157;0;0;0;-0.777;0.103;-0.187;0.833;-0.16;0.166;0.853;0;0;-0.662;0.123;-0.263;0.823;-0.631;0.459;-0.103;-1;0.483;0.411;0.737;0.289;-1;-0.098;-0.151;-0.397;-1;-0.756;-0.129;-0.429;0.187;-0.846;-0.27;-0.378;-0.474;-0.935;-0.278;-1;-0.876;0.222;0.354;-0.357;0.605;-0.614;-0.379;-0.78;1;-0.631;-0.084;-0.64;-1;-0.612;-0.081;-0.857;-0.172;-0.365;-0.001
-0.059;0.017;0;0;0;0;0;0;0;-0.026;0.043;0.059;-0.026;0.037;0.064;0;0;0;0;0;0;0.628;-0.019;-0.062;0.917;0.121;-0.002;0.051;0;0.645;0.19;-0.122;0.917;-0.051;-0.035;-0.157;0;0;0;-0.777;0.104;-0.188;0.832;-0.161;0.166;0.853;0;0;-0.662;0.123;-0.263;0.823;-0.631;0.459;-0.103;-1;0.483;0.411;0.737;0.289;-1;-0.098;-0.151;-0.397;-1;-0.756;-0.129;-0.429;0.187;-0.846;-0.27;-0.378;-0.474;-0.935;-0.278;-1;-0.876;0.222;0.354;-0.357;0.605;-0.614;-0.379;-0.78;1;-0.631;-0.084;-0.64;-1;-0.612;-0.081;-0.857;-0.172;-0.365;-0.001
-0.059;0.017;0.001;0;0;0;0;0;0;-0.029;0.045;0.063;-0.029;0.038;0.067;0;0;0;0;0;0;0.628;-0.019;-0.062;0.917;0.121;-0.002;0.051;0;0.645;0.19;-0.122;0.917;-0.051;-0.035;-0.157;0;0;0;-0.776;0.104;-0.19;0.832;-0.162;0.166;0.853;0;0;-0.662;0.123;-0.262;0.823;-0.63;0.459;-0.102;-1;0.483;0.411;0.737;0.289;-1;-0.098;-0.151;-0.397;-1;-0.756;-0.129;-0.429;0.187;-0.846;-0.27;-0.378;-0.474;-0.935;-0.278;-1;-0.876;0.222;0.354;-0.357;0.605;-0.614;-0.379;-0.78;1;-0.631;-0.084;-0.64;-1;-0.612;-0.081;-0.857;-0.172;-0.365;-0.001
-0.059;0.017;0.001;0;0;0;0;0;0;-0.033;0.054;0.072;-0.033;0.046;0.077;0;0;0;0;0;0;0.628;-0.019;-0.062;0.917;0.12;-0.002;0.05;0;0.645;0.19;-0.122;0.917;-0.051;-0.035;-0.157;0;0;0;-0.776;0.104;-0.192;0.832;-0.163;0.166;0.853;0;0;-0.663;0.123;-0.26;0.822;-0.629;0.459;-0.102;-1;0.483;0.411;0.737;0.289;-1;-0.098;-0.151;-0.397;-1;-0.756;-0.129;-0.429;0.187;-0.846;-0.27;-0.378;-0.474;-0.935;-0.278;-1;-0.876;0.222;0.354;-0.357;0.605;-0.614;-0.379;-0.78;1;-0.631;-0.084;-0.64;-1;-0.612;-0.081;-0.857;-0.172;-0.365;-0.001
-0.059;0.017;0.001;0;0;0;0;0;0;-0.041;0.058;0.089;-0.041;0.048;0.094;0;0;0;0;0;0;0.628;-0.019;-0.062;0.917;0.12;-0.002;0.05;0;0.645;0.19;-0.122;0.917;-0.051;-0.035;-0.158;0;0;0;-0.776;0.104;-0.194;0.831;-0.165;0.166;0.853;0;0;-0.664;0.124;-0.257;0.822;-0.628;0.459;-0.102;-1;0.483;0.411;0.737;0.289;-1;-0.098;-0.151;-0.397;-1;-0.756;-0.129;-0.429;0.187;-0.846;-0.27;-0.378;-0.474;-0.935;-0.278;-1;-0.876;0.222;0.354;-0.357;0.605;-0.614;-0.379;-0.78;1;-0.631;-0.084;-0.64;-1;-0.612;-0.081;-0.857;-0.172;-0.365;-0.001
-0.059;0.017;0.001;0;0;0;0;0;0;-0.056;0.07;0.116;-0.056;0.058;0.122;0;0;0;0;0;0;0.629;-0.019;-0.062;0.917;0.12;-0.002;0.05;0;0.645;0.19;-0.121;0.917;-0.051;-0.035;-0.158;0;0;0;-0.776;0.104;-0.197;0.831;-0.166;0.166;0.853;0;0;-0.664;0.124;-0.255;0.822;-0.627;0.459;-0.102;-1;0.483;0.411;0.737;0.289;-1;-0.098;-0.151;-0.397;-1;-0.756;-0.129;-0.429;0.187;-0.846;-0.27;-0.378;-0.474;-0.935;-0.278;-1;-0.876;0.222;0.354;-0.357;0.605;-0.614;-0.379;-0.78;1;-0.631;-0.084;-0.64;-1;-0.612;-0.081;-0.857;-0.172;-0.365;-0.001
-0.059;0.017;0.001;0;0;0;0;0;0;-0.061;0.077;0.13;-0.061;0.063;0.137;0;0;0;0;0;0;0.629;-0.019;-0.062;0.917;0.12;-0.002;0.05;0;0.645;0.19;-0.121;0.917;-0.051;-0.035;-0.158;0;0;0;-0.776;0.104;-0.198;0.831;-0.165;0.166;0.853;0;0;-0.665;0.124;-0.254;0.822;-0.626;0.459;-0.102;-1;0.483;0.411;0.737;0.289;-1;-0.098;-0.151;-0.397;-1;-0.756;-0.129;-0.429;0.187;-0.846;-0.27;-0.378;-0.474;-0.935;-0.278;-1;-0.876;0.222;0.354;-0.357;0.605;-0.614;-0.379;-0.78;1;-0.631;-0.084;-0.64;-1;-0.612;-0.081;-0.857;-0.172;-0.365;-0.001
-0.059;0.017;0.001;0;0;0;0;0;0;-0.092;0.103;0.185;-0.093;0.083;0.194;0;0;0;0;0;0;0.629;-0.019;-0.062;0.917;0.119;-0.002;0.049;0;0.645;0.191;-0.122;0.917;-0.051;-0.034;-0.157;0;0;0;-0.775;0.104;-0.201;0.831;-0.166;0.166;0.853;0;0;-0.666;0.124;-0.25;0.821;-0.625;0.459;-0.102;-1;0.483;0.411;0.737;0.289;-1;-0.098;-0.151;-0.397;-1;-0.756;-0.129;-0.429;0.187;-0.846;-0.27;-0.378;-0.474;-0.935;-0.278;-1;-0.876;0.222;0.354;-0.357;0.605;-0.614;-0.379;-0.78;1;-0.631;-0.084;-0.64;-1;-0.612;-0.081;-0.857;-0.172;-0.365;-0.001
