0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94
-0.066;0.01;-0.005;0;0;0;0;0;0;0.064;0.026;-0.049;0.064;0.031;-0.046;0;0;0;0;0;0;0.627;0.167;-0.123;0.95;0.119;0.02;-0.17;0;0.641;0.168;-0.127;0.952;-0.017;-0.025;-0.159;0;0;0;-0.754;0.094;-0.162;0.695;-0.01;0;0;0;0;-0.702;0.151;-0.002;0.741;-0.74;0.275;-0.271;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-1;-0.447;0.462;0.656;0;1;0.089;0.031;-0.806;1;-0.818;-0.48;-0.993;-1;-0.998;-0.3;-1;-0.703;-0.659;-0.093
-0.067;0.009;-0.004;0;0;0;0;0;0;0.06;0.027;-0.048;0.06;0.032;-0.045;0;0;0;0;0;0;0.626;0.167;-0.125;0.95;0.119;0.02;-0.17;0;0.642;0.168;-0.127;0.952;-0.018;-0.025;-0.159;0;0;0;-0.754;0.094;-0.171;0.668;-0.009;0;0;0;0;-0.701;0.151;-0.003;0.741;-0.74;0.275;-0.271;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-1;-0.447;0.462;0.656;0;1;0.089;0.031;-0.806;1;-0.818;-0.48;-0.993;-1;-0.998;-0.3;-1;-0.703;-0.659;-0.093
-0.067;0.009;-0.004;0;0;0;0;0;0;0.057;0.028;-0.047;0.057;0.033;-0.044;0;0;0;0;0;0;0.626;0.168;-0.125;0.95;0.12;0.02;-0.17;0;0.642;0.168;-0.126;0.952;-0.018;-0.025;-0.159;0;0;0;-0.754;0.093;-0.177;0.643;-0.009;0;0;0;0;-0.701;0.151;-0.004;0.742;-0.74;0.275;-0.271;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-1;-0.447;0.462;0.656;0;1;0.089;0.031;-0.806;1;-0.818;-0.48;-0.993;-1;-0.998;-0.3;-1;-0.703;-0.659;-0.093
-0.067;0.009;-0.004;0;0;0;0;0;0;0.055;0.029;-0.047;0.054;0.034;-0.044;0;0;0;0;0;0;0.626;0.168;-0.125;0.95;0.12;0.02;-0.17;0;0.642;0.168;-0.126;0.952;-0.019;-0.026;-0.159;0;0;0;-0.754;0.093;-0.183;0.622;-0.009;0;0;0;0;-0.701;0.151;-0.006;0.742;-0.74;0.275;-0.271;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-1;-0.447;0.462;0.656;0;1;0.089;0.031;-0.806;1;-0.818;-0.48;-0.993;-1;-0.998;-0.3;-1;-0.703;-0.659;-0.093
-0.067;0.008;-0.003;0;0;0;0;0;0;0.053;0.031;-0.046;0.053;0.036;-0.043;0;0;0;0;0;0;0.625;0.168;-0.127;0.95;0.121;0.02;-0.17;0;0.642;0.168;-0.126;0.951;-0.019;-0.026;-0.159;0;0;0;-0.754;0.093;-0.186;0.605;-0.009;0;0;0;0;-0.701;0.151;-0.007;0.743;-0.74;0.275;-0.271;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-1;-0.447;0.462;0.656;0;1;0.089;0.031;-0.806;1;-0.818;-0.48;-0.993;-1;-0.998;-0.3;-1;-0.703;-0.659;-0.093
-0.067;0.008;-0.003;0;0;0;0;0;0;0.051;0.033;-0.046;0.051;0.038;-0.042;0;0;0;0;0;0;0.625;0.168;-0.127;0.95;0.121;0.02;-0.17;0;0.643;0.167;-0.125;0.951;-0.02;-0.026;-0.159;0;0;0;-0.754;0.093;-0.187;0.594;-0.009;0;0;0;0;-0.701;0.15;-0.008;0.743;-0.74;0.275;-0.271;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-1;-0.447;0.462;0.656;0;1;0.089;0.031;-0.806;1;-0.818;-0.48;-0.993;-1;-0.998;-0.3;-1;-0.703;-0.659;-0.093
-0.067;0.008;-0.003;0;0;0;0;0;0;0.047;0.035;-0.047;0.047;0.04;-0.043;0;0;0;0;0;0;0.625;0.169;-0.126;0.95;0.121;0.021;-0.17;0;0.643;0.167;-0.125;0.951;-0.02;-0.026;-0.159;0;0;0;-0.754;0.092;-0.188;0.587;-0.009;0;0;0;0;-0.701;0.15;-0.009;0.744;-0.74;0.275;-0.271;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-1;-0.447;0.462;0.656;0;1;0.089;0.031;-0.806;1;-0.818;-0.48;-0.993;-1;-0.998;-0.3;-1;-0.703;-0.659;-0.093
-0.067;0.008;-0.003;0;0;0;0;0;0;0.047;0.035;-0.047;0.047;0.04;-0.043;0;0;0;0;0;0;0.625;0.169;-0.126;0.95;0.121;0.021;-0.17;0;0.643;0.167;-0.125;0.951;-0.02;-0.026;-0.159;0;0;0;-0.754;0.092;-0.187;0.585;-0.009;0;0;0;0;-0.701;0.15;-0.01;0.744;-0.74;0.275;-0.271;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-1;-0.447;0.462;0.656;0;1;0.089;0.031;-0.806;1;-0.818;-0.48;-0.993;-1;-0.998;-0.3;-1;-0.703;-0.659;-0.093
-0.067;0.007;-0.002;0;0;0;0;0;0;0.039;0.039;-0.049;0.039;0.044;-0.044;0;0;0;0;0;0;0.624;0.169;-0.126;0.95;0.121;0.021;-0.17;0;0.643;0.167;-0.125;0.951;-0.021;-0.026;-0.159;0;0;0;-0.753;0.092;-0.186;0.581;-0.009;0;0;0;0;-0.701;0.15;-0.011;0.745;-0.74;0.275;-0.271;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-1;-0.447;0.462;0.656;0;1;0.089;0.031;-0.806;1;-0.818;-0.48;-0.993;-1;-0.998;-0.3;-1;-0.703;-0.659;-0.093
-0.067;0.007;-0.002;0;0;0;0;0;0;0.034;0.04;-0.051;0.034;0.045;-0.046;0;0;0;0;0;0;0.624;0.169;-0.127;0.95;0.121;0.021;-0.17;0;0.643;0.167;-0.125;0.951;-0.021;-0.026;-0.159;0;0;0;-0.753;0.091;-0.182;0.589;-0.009;0;0;0;0;-0.701;0.149;-0.011;0.746;-0.74;0.275;-0.271;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-1;-0.447;0.462;0.656;0;1;0.089;0.031;-0.806;1;-0.818;-0.48;-0.993;-1;-0.998;-0.3;-1;-0.703;-0.659;-0.093
