0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94
-0.061;0.003;-0.002;0;0;0;0;0;0;0.024;0.004;-0.201;0.056;0.02;-0.228;0;0;0;0;0.257;0;0.583;0.051;-0.081;0.919;0.059;0;0.006;0;0.58;0.095;-0.09;0.923;0.004;-0.007;-0.162;0;0;0;-0.729;0.105;-0.159;0.785;-0.038;0;0;0;0;-0.667;0.14;-0.283;0.765;-0.066;-0.001;0;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
-0.061;0.006;-0.002;0;0;0;0;0;0;-0.154;0.089;-0.034;0.058;0.064;-0.234;0;0;0;0;0.257;0;0.579;0.089;-0.087;0.916;0.074;0.004;-0.058;0;0.591;0.064;-0.082;0.919;-0.012;-0.01;-0.161;0;0;0;-0.732;0.127;-0.123;0.762;-0.089;0.385;-0.647;0;0;-0.693;0.165;-0.26;0.795;-0.172;0.548;-0.262;-1;-0.506;-0.486;0.029;0.402;-0.916;0.133;0.242;0.354;-1;0.05;0.208;0.234;0.306;0.178;0.289;0.034;-0.252;0.077;0.446;-1;-0.083;-0.437;-0.058;0.262;0.267;0.051;0.32;0.277;-0.08;-0.061;0.338;0.206;0.678;0.048;0.505;0.197;1;0.21;0.53
-0.059;0.006;-0.002;0;0;0;0;0;0;0.028;0.039;-0.243;0.086;0.061;-0.29;0;0;0;0;0.257;0;0.603;0.065;-0.082;0.919;0.085;0.002;-0.013;0;0.614;0.09;-0.091;0.922;-0.019;-0.016;-0.16;0;0;0;-0.72;0.118;-0.192;0.773;-0.11;-0.264;0.998;0;0;-0.691;0.145;-0.232;0.776;-0.156;0.387;0.044;-1;-0.926;-1;-0.065;0.591;-1;0.391;0.349;-0.36;-1;-0.629;-0.345;-0.492;1;-0.777;-0.259;-0.468;-0.049;-0.846;-0.186;-1;-1;-0.56;0.233;0.01;-0.219;0.083;0.509;-0.102;-0.81;-0.154;0.498;-0.258;0.947;-0.271;0.053;-0.323;0.972;-0.178;-0.264
-0.061;0.006;-0.002;0;0;0;0;0;0;-0.022;0.055;-0.162;0.059;0.065;-0.235;0;0;0;0;0.257;0;0.579;0.089;-0.087;0.916;0.074;0.004;-0.058;0;0.591;0.064;-0.082;0.919;-0.012;-0.01;-0.161;0;0;0;-0.732;0.127;-0.123;0.763;-0.09;0.385;-0.647;0;0;-0.693;0.165;-0.26;0.795;-0.172;0.548;-0.262;-1;-0.506;-0.486;0.029;0.402;-0.916;0.133;0.242;0.354;-1;0.05;0.208;0.234;0.306;0.178;0.289;0.034;-0.252;0.077;0.446;-1;-0.083;-0.437;-0.058;0.262;0.267;0.051;0.32;0.277;-0.08;-0.061;0.338;0.206;0.678;0.048;0.505;0.197;1;0.21;0.53
-0.061;0.006;-0.002;0;0;0;0;0;0;-0.039;0.061;-0.143;0.063;0.067;-0.234;0;0;0;0;0.257;0;0.579;0.089;-0.087;0.916;0.075;0.004;-0.058;0;0.591;0.064;-0.082;0.919;-0.012;-0.01;-0.161;0;0;0;-0.732;0.127;-0.123;0.764;-0.09;0.385;-0.647;0;0;-0.693;0.165;-0.259;0.795;-0.172;0.548;-0.262;-1;-0.506;-0.486;0.029;0.402;-0.916;0.133;0.242;0.354;-1;0.05;0.208;0.234;0.306;0.178;0.289;0.034;-0.252;0.077;0.446;-1;-0.083;-0.437;-0.058;0.262;0.267;0.051;0.32;0.277;-0.08;-0.061;0.338;0.206;0.678;0.048;0.505;0.197;1;0.21;0.53
-0.061;0.006;-0.002;0;0;0;0;0;0;-0.018;0.057;-0.162;0.064;0.068;-0.234;0;0;0;0;0.257;0;0.579;0.089;-0.087;0.916;0.075;0.004;-0.058;0;0.591;0.064;-0.081;0.919;-0.013;-0.01;-0.161;0;0;0;-0.732;0.127;-0.124;0.765;-0.09;0.385;-0.647;0;0;-0.694;0.165;-0.258;0.795;-0.172;0.548;-0.262;-1;-0.506;-0.486;0.029;0.402;-0.916;0.133;0.242;0.354;-1;0.05;0.208;0.234;0.306;0.178;0.289;0.034;-0.252;0.077;0.446;-1;-0.083;-0.437;-0.058;0.262;0.267;0.051;0.32;0.277;-0.08;-0.061;0.338;0.206;0.678;0.048;0.505;0.197;1;0.21;0.53
-0.061;0.006;-0.002;0;0;0;0;0;0;0.018;0.051;-0.195;0.065;0.068;-0.234;0;0;0;0;0.257;0;0.579;0.089;-0.087;0.916;0.075;0.004;-0.058;0;0.59;0.064;-0.082;0.919;-0.013;-0.01;-0.161;0;0;0;-0.732;0.127;-0.124;0.766;-0.09;0.385;-0.647;0;0;-0.694;0.166;-0.258;0.795;-0.171;0.548;-0.262;-1;-0.506;-0.486;0.029;0.402;-0.916;0.133;0.242;0.354;-1;0.05;0.208;0.234;0.306;0.178;0.289;0.034;-0.252;0.077;0.446;-1;-0.083;-0.437;-0.058;0.262;0.267;0.051;0.32;0.277;-0.08;-0.061;0.338;0.206;0.678;0.048;0.505;0.197;1;0.21;0.53
-0.061;0.006;-0.002;0;0;0;0;0;0;0.034;0.048;-0.209;0.065;0.068;-0.234;0;0;0;0;0.257;0;0.579;0.089;-0.087;0.916;0.075;0.003;-0.058;0;0.59;0.064;-0.083;0.919;-0.012;-0.01;-0.161;0;0;0;-0.732;0.127;-0.124;0.767;-0.09;0.385;-0.647;0;0;-0.694;0.166;-0.257;0.795;-0.171;0.548;-0.262;-1;-0.506;-0.486;0.029;0.402;-0.916;0.133;0.242;0.354;-1;0.05;0.208;0.234;0.306;0.178;0.289;0.034;-0.252;0.077;0.446;-1;-0.083;-0.437;-0.058;0.262;0.267;0.051;0.32;0.277;-0.08;-0.061;0.338;0.206;0.678;0.048;0.505;0.197;1;0.21;0.53
-0.061;0.006;-0.002;0;0;0;0;0;0;0.041;0.048;-0.215;0.065;0.069;-0.233;0;0;0;0;0.257;0;0.579;0.089;-0.087;0.916;0.075;0.003;-0.059;0;0.59;0.064;-0.082;0.919;-0.012;-0.01;-0.161;0;0;0;-0.733;0.127;-0.123;0.768;-0.091;0.385;-0.647;0;0;-0.694;0.166;-0.257;0.794;-0.171;0.548;-0.262;-1;-0.506;-0.486;0.029;0.402;-0.916;0.133;0.242;0.354;-1;0.05;0.208;0.234;0.306;0.178;0.289;0.034;-0.252;0.077;0.446;-1;-0.083;-0.437;-0.058;0.262;0.267;0.051;0.32;0.277;-0.08;-0.061;0.338;0.206;0.678;0.048;0.505;0.197;1;0.21;0.53
-0.061;0.006;-0.002;0;0;0;0;0;0;0.04;0.048;-0.213;0.064;0.069;-0.23;0;0;0;0;0.257;0;0.578;0.09;-0.087;0.916;0.075;0.003;-0.059;0;0.59;0.063;-0.082;0.919;-0.012;-0.01;-0.161;0;0;0;-0.733;0.127;-0.123;0.769;-0.091;0.385;-0.647;0;0;-0.694;0.166;-0.256;0.794;-0.171;0.548;-0.262;-1;-0.506;-0.486;0.029;0.402;-0.916;0.133;0.242;0.354;-1;0.05;0.208;0.234;0.306;0.178;0.289;0.034;-0.252;0.077;0.446;-1;-0.083;-0.437;-0.058;0.262;0.267;0.051;0.32;0.277;-0.08;-0.061;0.338;0.206;0.678;0.048;0.505;0.197;1;0.21;0.53
